decision_as_of_utc,event_ticker,market_ticker,city,station,target_date,floor_strike,cap_strike,settled_winner,strategy_version,forecast_model,forecast_run_time,forecast_availability_time,lead_time_days,forecasted_high,model_distribution,ensemble_mean,ensemble_spread,model_disagreement,observed_high_at_decision,latest_temperature,recent_temperature_change,observation_publication_time,distance_to_lower_boundary,distance_to_upper_boundary,executable_yes_price,executable_no_price,bid_ask_spread,quote_time,quote_age_seconds,volume,depth,market_probability,candidate_model_probability,selected_side,fee_adjusted_edge,outcome,fees,net_pnl,execution_basis
2026-07-20T17:01:09.273302+00:00,KXHIGHDEN-26JUL20,KXHIGHDEN-26JUL20-B99.5,Denver,DEN,2026-07-20,99.0,100.0,True,climate-investigation-v1-2026-07-23,stored_ensemble,,,0,99.5529411764706,stored normal-v4 observation-conditioned,99.5529411764706,1.06935934641481,1.06935934641481,87.98,,,,-11.019999999999996,12.019999999999996,,,,2026-07-20T17:01:09.273302+00:00,0,,,0.675,0.355468510342899,NO,0.2841,True,,,FORECAST_SKILL_ONLY
2026-07-20T17:01:09.273302+00:00,KXHIGHDEN-26JUL20,KXHIGHDEN-26JUL20-T102,Denver,DEN,2026-07-20,102.0,,False,climate-investigation-v1-2026-07-23,stored_ensemble,,,0,99.5529411764706,stored normal-v4 observation-conditioned,99.5529411764706,1.06935934641481,1.06935934641481,87.98,,,,-14.019999999999996,,,,,2026-07-20T17:01:09.273302+00:00,0,,,0.005,0.139814976769957,YES,0.1145,False,,,FORECAST_SKILL_ONLY
2026-07-20T17:01:09.273302+00:00,KXHIGHDEN-26JUL20,KXHIGHDEN-26JUL20-T95,Denver,DEN,2026-07-20,,95.0,False,climate-investigation-v1-2026-07-23,stored_ensemble,,,0,99.5529411764706,stored normal-v4 observation-conditioned,99.5529411764706,1.06935934641481,1.06935934641481,87.98,,,,,7.019999999999996,,,,2026-07-20T17:01:09.273302+00:00,0,,,0.005,0.00137095551494469,NO,-0.0167,False,,,FORECAST_SKILL_ONLY
2026-07-20T17:01:09.273302+00:00,KXHIGHDEN-26JUL21,KXHIGHDEN-26JUL21-B89.5,Denver,DEN,2026-07-21,89.0,90.0,False,climate-investigation-v1-2026-07-23,stored_ensemble,,,1,93.3100840336135,stored normal-v4 observation-conditioned,93.3100840336135,2.88738914844768,2.88738914844768,,,,,,,,,,2026-07-20T17:01:09.273302+00:00,0,,,0.115,0.0299399811860806,NO,0.057999999999999996,False,,,FORECAST_SKILL_ONLY
2026-07-20T17:01:09.273302+00:00,KXHIGHDEN-26JUL21,KXHIGHDEN-26JUL21-B91.5,Denver,DEN,2026-07-21,91.0,92.0,False,climate-investigation-v1-2026-07-23,stored_ensemble,,,1,93.3100840336135,stored normal-v4 observation-conditioned,93.3100840336135,2.88738914844768,2.88738914844768,,,,,,,,,,2026-07-20T17:01:09.273302+00:00,0,,,0.205,0.170350658594429,NO,0.0032000000000000015,False,,,FORECAST_SKILL_ONLY
2026-07-20T17:01:09.273302+00:00,KXHIGHDEN-26JUL21,KXHIGHDEN-26JUL21-B93.5,Denver,DEN,2026-07-21,93.0,94.0,False,climate-investigation-v1-2026-07-23,stored_ensemble,,,1,93.3100840336135,stored normal-v4 observation-conditioned,93.3100840336135,2.88738914844768,2.88738914844768,,,,,,,,,,2026-07-20T17:01:09.273302+00:00,0,,,0.375,0.371362825535907,NO,-0.0328,False,,,FORECAST_SKILL_ONLY
2026-07-20T17:01:09.273302+00:00,KXHIGHDEN-26JUL21,KXHIGHDEN-26JUL21-B95.5,Denver,DEN,2026-07-21,95.0,96.0,True,climate-investigation-v1-2026-07-23,stored_ensemble,,,1,93.3100840336135,stored normal-v4 observation-conditioned,93.3100840336135,2.88738914844768,2.88738914844768,,,,,,,,,,2026-07-20T17:01:09.273302+00:00,0,,,0.185,0.312183123539919,YES,0.0966,True,,,FORECAST_SKILL_ONLY
2026-07-20T17:01:09.273302+00:00,KXHIGHDEN-26JUL21,KXHIGHDEN-26JUL21-T89,Denver,DEN,2026-07-21,,89.0,False,climate-investigation-v1-2026-07-23,stored_ensemble,,,1,93.3100840336135,stored normal-v4 observation-conditioned,93.3100840336135,2.88738914844768,2.88738914844768,,,,,,,,,,2026-07-20T17:01:09.273302+00:00,0,,,0.015,0.00204242893292655,NO,-0.008000000000000002,False,,,FORECAST_SKILL_ONLY
2026-07-20T17:01:09.273302+00:00,KXHIGHDEN-26JUL21,KXHIGHDEN-26JUL21-T96,Denver,DEN,2026-07-21,96.0,,False,climate-investigation-v1-2026-07-23,stored_ensemble,,,1,93.3100840336135,stored normal-v4 observation-conditioned,93.3100840336135,2.88738914844768,2.88738914844768,,,,,,,,,,2026-07-20T17:01:09.273302+00:00,0,,,0.09,0.114120982210738,YES,-0.0016000000000000007,False,,,FORECAST_SKILL_ONLY
2026-07-21T17:01:35.265019+00:00,KXHIGHDEN-26JUL22,KXHIGHDEN-26JUL22-B88.5,Denver,DEN,2026-07-22,88.0,89.0,False,climate-investigation-v1-2026-07-23,stored_ensemble,,,1,94.5428571428571,stored normal-v4 observation-conditioned,94.5428571428571,2.94297703039843,2.94297703039843,,,,,,,,,,2026-07-21T17:01:35.265019+00:00,0,,,0.025,0.00136377516414201,NO,0.001899999999999999,False,,,FORECAST_SKILL_ONLY
